251.72508547270866, 201.27337773635074
252.8367319800616, 204.2760316637449
254.1365567886853, 207.32070152300096
255.43495592993827, 210.5904367378567
256.7339719464959, 213.76278790461643
257.85772135149284, 216.83807086343612
259.26918844858767, 220.10760303819157
260.63101999616856, 223.2798414048956
262.2246556582329, 226.21794445596493
263.521492048714, 229.73438592599717
264.96492433159585, 233.2464091431807
266.15174553524264, 236.7769414708388
267.1221520770067, 239.76485514650858
268.4249433704289, 242.34121593892078
269.2873350463466, 245.02743646559048
270.14913452197175, 247.80714567843233
271.45125959006486, 250.4886812427882
272.9397092001799, 253.5048795324272
274.0536591003371, 256.143904515788
275.35632701869827, 258.73974211781933
276.6573170362308, 261.6004643306719
278.14451527072777, 264.81421311787705
279.3317182320633, 267.4581148236463
281.2179995386591, 270.47359871293247
283.85567292789074, 273.2300430588997
285.98524714310565, 276.4860860823777
287.1880693871552, 278.97804235310423
289.0635430384135, 281.3858761022844
290.80411839804833, 284.2652855243661
293.86616403533026, 286.77226676251314
297.58764937329624, 289.2975404096945
301.9713671746889, 291.4002223208936
306.79813603580465, 292.974470152928
311.62961558106497, 293.80505798132026
316.46244103608103, 294.4231715229576
321.2967469918283, 294.8075633491645
326.1340139490379, 294.72451174451066
330.9702714739308, 294.80081585492303
335.805788748458, 294.99398082305055
340.6425846372531, 294.9852952187609
345.477900025317, 295.21033132990163
350.3146959141121, 295.201645725612
355.15088614351725, 295.28857355036206
359.98640341804446, 295.4817385184896
364.82212257903507, 295.64303234360386
369.65737067161126, 295.8786921690824
374.4929776734556, 296.05769218475956
379.327126606398, 296.4668726777546
384.16338413129097, 296.54317678816693
389.0001800200861, 296.53449118387726
393.8369759088812, 296.52580557958765
398.6737717976763, 296.517119975298
403.51043309549584, 296.52968179968383
408.3473635752665, 296.4997487667187
413.1841594640616, 296.49106316242904
418.02095535285673, 296.48237755813943
422.85775124165184, 296.47369195384977
427.69454713044695, 296.46500634956016
432.53134301924206, 296.4563207452705
437.36813890803717, 296.4476351409808
442.20554045622225, 296.3433361076515
447.04247093599304, 296.31340307468633
451.8794014157637, 296.2834700417212
456.7168029639489, 296.17917100839185
461.553598852744, 296.17048540410224
466.3903947415391, 296.16179979981257
471.2277962897242, 296.05750076648326
476.0647267694949, 296.0275677335181
480.90138806731443, 296.0401295579039
485.73973175232845, 295.78709852384617
490.5777389599036, 295.5871860614771
495.4148713261377, 295.52538188549875
498.4928323462801, 295.51985468276894
